,Predicted
3791,999081.8239746094
3792,482824.8472290039
3793,856474.1820678711
3794,405218.0979614258
3795,2154772.9296875
3796,899382.5787963867
3797,849058.7966308594
3798,1462449.0821533203
3799,656611.3867797852
3800,2140633.955932617
3801,850828.3403930664
3802,886961.7271118164
3803,6842435.302734375
3804,810266.1689453125
3805,626123.8417358398
3806,399674.75872802734
3807,735088.5860595703
3808,442807.2468261719
3809,399674.75872802734
3810,8638411.1328125
3811,405218.0979614258
3812,1726840.0859375
3813,6842435.302734375
3814,862684.6079101562
3815,4729151.487670898
3816,911803.430480957
3817,458988.4885253906
3818,399674.75872802734
3819,1047580.5651855469
3820,709042.4572753906
3821,731615.498046875
3822,1062068.3294677734
3823,8158783.563842773
3824,1569583.2163085938
3825,1202550.0981445312
3826,2172680.4642333984
3827,1184478.9901123047
3828,1569583.2163085938
3829,1184478.9901123047
3830,1149627.9870605469
3831,1497221.6176757812
3832,1220621.2061767578
3833,1870471.6984863281
3834,709042.4572753906
3835,552718.1359863281
3836,1720027.457397461
3837,562362.9016113281
3838,552718.1359863281
3839,1652085.77734375
3840,1569583.2163085938
3841,1870471.6984863281
3842,1184478.9901123047
3843,1202550.0981445312
3844,707367.5538330078
3845,2186254.84765625
3846,1720027.457397461
3847,1184478.9901123047
3848,707367.5538330078
3849,2172680.4642333984
3850,552718.1359863281
3851,1652085.77734375
3852,1870471.6984863281
3853,707367.5538330078
3854,1636092.69140625
3855,552718.1359863281
3856,1652085.77734375
3857,1085652.3751831055
3858,558642.317199707
3859,340549.4048461914
3860,493913.7723083496
3861,593916.8051147461
3862,635688.2525634766
3863,484524.58935546875
3864,340549.4048461914
3865,349170.380859375
3866,8685867.7734375
3867,20622813.75
3868,10325643.737792969
3869,17065723.346191406
3870,16555563.19921875
3871,8719841.89453125
3872,6355926.456298828
3873,11370785.302734375
3874,17236247.561279297
3875,18274808.715820312
3876,17254275.219726562
3877,14619846.97265625
3878,18523179.638671875
3879,7440132.44140625
3880,7103435.6328125
3881,17714614.74609375
3882,17359223.904052734
3883,45877954.1015625
3884,1622247.943359375
3885,5061065.958984375
3886,4595112.6767578125
3887,19480946.091064453
3888,1250760.57421875
3889,1433026.6625976562
3890,876259.248046875
3891,1782200.7648925781
3892,1975110.6705322266
3893,1269383.71484375
3894,1911397.4230957031
3895,1470836.5893554688
3896,1269383.71484375
3897,910604.4045410156
3898,788566.521484375
3899,1890159.6739501953
3900,1911397.4230957031
3901,1477910.0598144531
3902,2119913.5056152344
3903,1486205.0187988281
3904,904419.140625
3905,1975110.6705322266
3906,469549.0986328125
3907,1455228.4841308594
3908,1433026.6625976562
3909,1809978.6169433594
3910,1911397.4230957031
3911,4344652.713134766
3912,1221383.15234375
3913,1433026.6625976562
3914,1221383.15234375
3915,1221383.15234375
3916,3069022.0590820312
3917,658524.1032714844
3918,1455228.4841308594
3919,3046782.768798828
3920,1221383.15234375
3921,1221383.15234375
3922,1455228.4841308594
3923,1250760.57421875
3924,2430756.924926758
3925,2430756.924926758
3926,2422252.2200927734
3927,1911397.4230957031
3928,2154454.6662597656
3929,1704812.0450439453
3930,1477910.0598144531
3931,2648850.8166503906
3932,1890784.728515625
3933,767192.9399414062
3934,1942541.0925292969
3935,1835423.5646972656
3936,813669.8812255859
3937,1904290.2641601562
3938,1259098.0623779297
3939,693082.3245239258
3940,807348.5544433594
3941,813669.8812255859
3942,1904290.2641601562
3943,693082.3245239258
3944,914468.515625
3945,464276.77685546875
3946,1830672.265625
3947,761044.8515625
3948,488025.2131347656
3949,1480286.89453125
3950,1345185.3735351562
3951,1565343.2314453125
3952,2415808.814453125
3953,3549597.822265625
3954,1627815.4870605469
3955,1160191.7565917969
3956,1360639.1713867188
3957,1345185.3735351562
3958,626485.1121826172
3959,1247824.21875
3960,849494.3896484375
3961,619600.6604003906
3962,754786.2590332031
3963,1160191.7565917969
3964,1160191.7565917969
3965,761044.8515625
3966,1345185.3735351562
3967,626485.1121826172
3968,2418002.3454589844
3969,3549597.822265625
3970,3791696.0723876953
3971,487715.61810302734
3972,965406.2042236328
3973,626485.1121826172
3974,1160191.7565917969
3975,1345185.3735351562
3976,1160191.7565917969
3977,3010622.712890625
3978,2418733.5224609375
3979,1592559.609375
3980,826548.0938720703
3981,761044.8515625
3982,2869882.2202148438
3983,965406.2042236328
3984,1345185.3735351562
3985,1012921.1212158203
3986,1884077.560546875
3987,785874.7583007812
3988,1877170.3779296875
3989,480451.515625
3990,466970.98181152344
3991,1401484.4342041016
3992,645656.4404296875
3993,1083498.8509521484
3994,504047.2741699219
3995,805337.04296875
3996,1083498.8509521484
3997,1684219.0915527344
3998,812622.1642456055
3999,1521143.68359375
4000,795043.5703125
4001,814570.6000976562
4002,327350.7003173828
4003,645656.4404296875
4004,652830.4008789062
4005,805337.04296875
4006,1459822.8999023438
4007,2013524.9244384766
4008,761181.8194580078
4009,1625521.1015625
4010,1735747.7189941406
4011,663608.3199462891
4012,1187269.4440917969
4013,784143.962890625
4014,1387400.8095703125
4015,662946.0361938477
4016,812622.1642456055
4017,1075317.7978515625
4018,662946.0361938477
4019,504047.2741699219
4020,654472.5443115234
4021,652830.4008789062
4022,1459162.9204101562
4023,795043.5703125
4024,1012528.41796875
4025,1861896.0783691406
4026,2482477.921875
4027,6659013.392578125
4028,2093879.588256836
4029,4248739.013671875
4030,6209438.34387207
4031,2348607.6018066406
4032,2920448.265625
4033,6402058.512451172
4034,3145540.25
4035,6739484.853515625
4036,2292345.822998047
4037,2522555.888671875
4038,4820635.986328125
4039,4306676.259887695
4040,2322565.5063476562
4041,2807583.447265625
4042,3431533.653564453
4043,1966563.978515625
4044,2322565.5063476562
4045,3465154.7607421875
4046,3160616.455078125
4047,2322565.5063476562
4048,7082385.400146484
4049,3160616.455078125
4050,7273943.3388671875
4051,2577705.771484375
4052,3230904.41796875
4053,4306676.259887695
4054,2298614.7026367188
4055,2298614.7026367188
4056,3145540.25
4057,2522555.888671875
4058,2298614.7026367188
4059,3389464.3603515625
4060,2272874.3364257812
4061,2612292.3623046875
4062,6711822.788818359
4063,2722836.9140625
4064,2722836.9140625
4065,2722836.9140625
4066,2982461.765625
4067,2722836.9140625
4068,7065096.087890625
4069,2722836.9140625
4070,2577705.771484375
4071,6164321.734008789
4072,1661509.501953125
4073,3160616.455078125
4074,7146169.958251953
4075,12651290.167236328
4076,4248739.013671875
4077,7421424.4951171875
4078,2048009.08984375
4079,4248739.013671875
4080,2110071.135986328
4081,2066523.7016601562
4082,2684105.4975585938
4083,1550481.5551757812
4084,1480797.8452148438
4085,2684105.4975585938
4086,2684105.4975585938
4087,1393962.9514160156
4088,1329076.7545166016
4089,2066523.7016601562
4090,879961.2852783203
4091,1874519.1048583984
4092,1653613.8876953125
4093,1480797.8452148438
4094,2066523.7016601562
4095,1363142.1884765625
4096,1480797.8452148438
4097,2684105.4975585938
4098,2674945.8764648438
4099,1329076.7545166016
4100,2110071.135986328
4101,812205.92578125
4102,1653613.8876953125
4103,2066523.7016601562
4104,1299935.4521484375
4105,1874519.1048583984
4106,3035945.209350586
4107,1478774.8973388672
4108,1874519.1048583984
4109,1363142.1884765625
4110,2684105.4975585938
4111,2066523.7016601562
4112,2066523.7016601562
4113,2674945.8764648438
4114,1874519.1048583984
4115,3377310.205078125
4116,458767.53131103516
4117,608160.3221435547
4118,846134.6875
4119,1019722.9169311523
4120,1336181.6982421875
4121,872906.3125
4122,490051.9212036133
4123,832910.9429321289
4124,648936.9296875
4125,889705.7058105469
4126,555843.0825195312
4127,2083301.2709960938
4128,1457632.5637207031
4129,1321657.9841308594
4130,718568.4365234375
4131,1496835.3955078125
4132,648936.9296875
4133,464185.82421875
4134,1661723.6033935547
4135,648936.9296875
4136,979488.9717407227
4137,1856495.2016601562
4138,1321657.9841308594
4139,524377.3889160156
4140,430579.7125854492
4141,430579.7125854492
4142,419727.18084716797
4143,2377008.8134765625
4144,419727.18084716797
4145,569897.221862793
4146,539866.9350585938
4147,430579.7125854492
4148,853014.2603149414
4149,2723772.4521484375
4150,39044.388916015625
4151,430579.7125854492
4152,428788.11877441406
4153,429982.5146484375
4154,754502.2723999023
4155,430579.7125854492
4156,437148.8898925781
4157,413985.3589477539
4158,430579.7125854492
4159,734435.2052001953
4160,871188.5555419922
4161,885123.24609375
4162,914598.45703125
4163,777826.3442382812
4164,598140.1832275391
4165,951390.900390625
4166,798259.91015625
4167,778629.8838500977
4168,864603.6080322266
4169,636993.7998046875
4170,460585.86328125
4171,808952.1015625
4172,808952.1015625
4173,627556.4343261719
4174,808952.1015625
4175,808952.1015625
4176,748214.939453125
4177,486048.4108886719
4178,808881.015625
4179,627556.4343261719
4180,1026222.017578125
4181,687454.6235351562
4182,1067574.5615234375
4183,967896.4013671875
4184,834500.4229736328
4185,688075.0699462891
4186,727783.6402587891
4187,967896.4013671875
4188,857456.9401855469
4189,1009664.7661132812
4190,868004.5291748047
4191,988371.1329345703
4192,988371.1329345703
4193,961644.5244140625
4194,904564.5251464844
4195,1009664.7661132812
4196,714133.8192138672
4197,874829.4396972656
4198,1285388.7739257812
4199,1015050.3286132812
4200,807821.2272949219
4201,827675.5124511719
4202,821471.0483398438
4203,948042.1162109375
4204,1047112.033203125
4205,841325.3334960938
4206,968567.3580322266
4207,828295.9588623047
4208,915158.4564208984
4209,1015050.3286132812
4210,78176.24780273438
4211,981546.2224121094
4212,1125915.6336669922
4213,974721.3118896484
4214,855595.6009521484
4215,1022796.77734375
4216,701104.4445800781
4217,995629.3439941406
4218,994575.5970458984
4219,988371.1329345703
4220,2096448.169921875
4221,8273073.878417969
4222,2375765.52734375
4223,2375765.52734375
4224,3188194.0307617188
4225,34911668.876953125
4226,2301206.7810058594
4227,5018254.881591797
4228,2128364.9743652344
4229,20666778.990966797
4230,2375765.52734375
4231,1345232.6115722656
4232,1830527.015625
4233,3188194.0307617188
4234,1644428.3049316406
4235,3522963.6364746094
4236,6374940.760253906
4237,5668258.875
4238,2022130.1595458984
4239,1389847.4475097656
4240,5668258.875
4241,5356919.109375
4242,1371252.5847167969
4243,2762630.6708984375
4244,3351433.5717773438
4245,9087735.568359375
4246,941742.0
4247,1629540.0966796875
4248,22931731.517578125
4249,5668258.875
4250,3395816.848388672
4251,3904404.443359375
4252,8796705.615966797
4253,20666778.990966797
4254,3188194.0307617188
4255,3904404.443359375
4256,4835298.370605469
4257,2564636.9833984375
4258,1808417.63671875
4259,1760825.30859375
4260,1808417.63671875
4261,1886084.0024414062
4262,1808417.63671875
4263,1140174.5471191406
4264,1808417.63671875
4265,744269.2219238281
4266,1886084.0024414062
4267,1747017.9008789062
4268,1562509.4952392578
4269,1939772.2961425781
4270,1747017.9008789062
4271,1808417.63671875
4272,1808417.63671875
4273,1877288.9860839844
4274,1886084.0024414062
4275,1535794.1784667969
4276,1939772.2961425781
4277,1808417.63671875
4278,2613313.2857666016
4279,2236083.9697265625
4280,1381707.4108886719
4281,1877288.9860839844
4282,1877288.9860839844
4283,1917953.3173828125
4284,1123569.849243164
4285,1886084.0024414062
4286,1377186.2819824219
4287,1927161.1279296875
4288,1917953.3173828125
4289,1140174.5471191406
4290,1417900.4597167969
4291,1808417.63671875
4292,1387763.8051757812
4293,1902018.6599121094
4294,1387763.8051757812
4295,1886084.0024414062
4296,1398573.6541748047
4297,1917953.3173828125
4298,2203147.1357421875
4299,1387763.8051757812
4300,1877288.9860839844
4301,2658266.5087890625
4302,2982196.6977539062
4303,1312405.6091308594
4304,1939772.2961425781
4305,1026611.3452148438
4306,1387763.8051757812
4307,1892343.03125
4308,2982196.6977539062
4309,1939772.2961425781
4310,1387763.8051757812
4311,1684727.8762207031
4312,1939772.2961425781
4313,1886084.0024414062
4314,1759541.484375
4315,1387763.8051757812
4316,3065411.5112304688
4317,1387763.8051757812
4318,1902018.6599121094
4319,2907433.638671875
4320,1641389.9893798828
4321,1387763.8051757812
4322,1123569.849243164
4323,1917953.3173828125
4324,1902018.6599121094
4325,1387763.8051757812
4326,793189.734375
4327,759820.0039672852
4328,1232315.9014892578
4329,669997.4161376953
4330,1425296.5231933594
4331,668867.572265625
4332,793189.734375
4333,1210031.2884521484
4334,854688.9626464844
4335,2000228.5166015625
4336,1223401.7999267578
4337,1698054.9572753906
4338,1158235.09765625
4339,576869.0240478516
4340,842111.7985839844
4341,1020925.1875
4342,1210031.2884521484
4343,668867.572265625
4344,793189.734375
4345,1736225.753540039
4346,2129922.4779052734
4347,577350.2186279297
4348,2181312.2845458984
4349,2238384.3295898438
4350,2092307.0751953125
4351,2314135.4431152344
4352,774479.5235595703
4353,1223401.7999267578
4354,1226116.8017578125
4355,1381173.8353271484
4356,777897.5059204102
4357,668867.572265625
4358,2092307.0751953125
4359,842764.0927734375
4360,1280894.9992675781
4361,1050795.9194335938
4362,1805526.0358886719
4363,2344173.583984375
4364,842111.7985839844
4365,2092307.0751953125
4366,1828030.0689697266
4367,759820.0039672852
4368,668867.572265625
4369,1425296.5231933594
4370,668302.6503295898
4371,555461.6665039062
4372,1425296.5231933594
4373,759820.0039672852
4374,842111.7985839844
4375,8738386.159790039
4376,9007669.721679688
4377,10773231.19128418
4378,1032367.8490600586
4379,1032367.8490600586
4380,3558218.3129882812
4381,2749911.1083984375
4382,1888275.1025390625
4383,2257290.8081054688
4384,3242099.111328125
4385,5878157.723388672
4386,738690.8273925781
4387,2452698.4936523438
4388,2387774.3041992188
4389,3242099.111328125
4390,1433638.3117675781
4391,2361034.7900390625
4392,1888275.1025390625
4393,2452698.4936523438
4394,1433638.3117675781
4395,3242099.111328125
4396,2361034.7900390625
4397,1433638.3117675781
4398,4703116.651611328
4399,3242099.111328125
4400,1438789.7680664062
4401,1895112.4899902344
4402,3558218.3129882812
4403,3858958.6767578125
4404,3598516.3337402344
4405,2915545.9340820312
4406,841855.5328369141
4407,381177.6657714844
4408,470539.458984375
4409,922079.4130249023
4410,485304.9542236328
4411,905737.511505127
4412,1009235.5718994141
4413,729938.2678833008
4414,658041.9814758301
4415,639314.9958190918
4416,1328568.9697265625
4417,2372867.9912109375
4418,1317665.91796875
4419,1216487.9992675781
4420,3028118.3759765625
4421,2763800.265625
4422,2177401.8540039062
4423,3743403.813720703
4424,1744234.9709472656
4425,1744234.9709472656
4426,2911536.299560547
4427,1341195.6665039062
4428,2977181.84375
4429,2568334.1284179688
4430,1605936.8774414062
4431,1670110.7756347656
4432,1744234.9709472656
4433,1621466.7724609375
4434,2936537.7822265625
4435,2911536.299560547
4436,4487000.427246094
4437,4487000.427246094
4438,4185171.480102539
4439,4484744.307250977
4440,4081061.5490722656
4441,4081061.5490722656
4442,5343083.260620117
4443,5343083.260620117
4444,4185171.480102539
4445,4327613.774719238
4446,3783265.6909179688
4447,4185171.480102539
4448,4081061.5490722656
4449,4185171.480102539
4450,4081061.5490722656
4451,4081061.5490722656
4452,4081061.5490722656
4453,4185171.480102539
4454,4081061.5490722656
4455,4006497.6443481445
4456,4185171.480102539
4457,4484744.307250977
4458,4767250.315185547
4459,5210169.225341797
4460,5298727.703613281
4461,4081061.5490722656
4462,4081061.5490722656
4463,4185171.480102539
4464,1843933.4404296875
4465,4669777.571044922
4466,1855443.4357910156
4467,1843933.4404296875
4468,2951095.849609375
4469,1843933.4404296875
4470,1843933.4404296875
4471,1867069.3681640625
4472,3313301.513671875
4473,3011205.686340332
4474,1348521.2019042969
4475,1426577.2653808594
4476,5028388.621582031
4477,1348521.2019042969
4478,1348521.2019042969
4479,1348521.2019042969
4480,1348521.2019042969
4481,739369.8734741211
4482,1148938.2744140625
4483,1348521.2019042969
4484,1348521.2019042969
4485,1092617.6431274414
4486,1326953.0791015625
4487,6408782.447753906
4488,1348521.2019042969
4489,4231092.1875
4490,2334302.3681640625
4491,1348521.2019042969
4492,1138500.4626464844
4493,4627757.080078125
4494,2717384.1350097656
4495,2603813.0112304688
4496,1516987.521484375
4497,2603813.0112304688
4498,4854182.630126953
4499,2717384.1350097656
4500,1981696.5024414062
4501,1962915.4672851562
4502,5590275.15625
4503,2297534.3287353516
4504,2603813.0112304688
4505,2946295.0166015625
4506,4276418.609375
4507,3889304.4927978516
4508,2603813.0112304688
4509,1369372.0686035156
4510,6236100.4638671875
4511,4374149.020019531
4512,991500.0466308594
4513,1231616.9812011719
4514,1259190.3403320312
4515,697157.958984375
4516,5292788.501220703
4517,9738120.1171875
4518,6415991.2109375
4519,3194084.7026367188
4520,295955.4569091797
4521,831072.8187866211
4522,558741.0245361328
4523,497925.6749267578
4524,439314.5568847656
4525,637306.0345458984
4526,456748.61529541016
4527,1786848.0256347656
4528,1681793.5004882812
4529,1667544.8774414062
4530,1492788.2041015625
4531,1730277.2365722656
4532,643055.3942871094
4533,658892.822265625
4534,833201.0625
4535,501565.11328125
4536,658892.822265625
4537,801213.671875
4538,822826.9140625
4539,1514705.495727539
4540,500879.9150390625
4541,23440990.234375
4542,1244654.0869140625
4543,2248551.434326172
4544,2098138.8681640625
4545,2046871.4111328125
4546,6806029.610839844
4547,3589065.3569335938
4548,1922432.5783691406
4549,7500146.912841797
4550,36346193.572265625
4551,1146080.390625
4552,8135785.888671875
4553,2405224.6955566406
4554,8073577.1484375
4555,6912588.011108398
4556,2357645.9506835938
4557,2858186.1977539062
4558,1244654.0869140625
4559,3675644.9672851562
4560,5638029.1748046875
4561,2098138.8681640625
4562,2858186.1977539062
4563,3181155.8435058594
4564,1244654.0869140625
4565,1836166.5270996094
4566,1244654.0869140625
4567,6853022.8271484375
4568,4563416.015625
4569,2033275.673828125
4570,1836166.5270996094
4571,5638029.1748046875
4572,2929790.947265625
4573,1922432.5783691406
4574,3871522.4372558594
4575,2917855.0854492188
4576,6536874.0234375
4577,3112182.3154296875
4578,1267667.40625
4579,4421950.119140625
4580,1244654.0869140625
4581,1922432.5783691406
4582,3927892.1950683594
4583,20533428.466796875
4584,14952357.421875
4585,25501222.290039062
4586,1922432.5783691406
4587,4422579.447143555
4588,2064777.1279296875
4589,8176597.900390625
4590,1803495.5717773438
4591,1073841.2412109375
4592,3173977.913208008
4593,1610735.2543945312
4594,1884726.5280761719
4595,2073393.6831054688
4596,1390617.5988769531
4597,1053464.7470703125
4598,486486.65283203125
4599,911803.430480957
4600,631769.6834106445
4601,935515.9655151367
4602,678139.1235351562
4603,626123.8417358398
4604,784779.04296875
4605,820805.2694702148
4606,510384.08740234375
4607,893172.1529541016
4608,905028.4204711914
4609,631205.0992431641
4610,825411.7614746094
4611,784779.04296875
4612,825411.7614746094
4613,510384.08740234375
4614,678139.1235351562
4615,7710713.928222656
4616,7755063.036987305
4617,1941368.4451904297
4618,1821429.1916503906
4619,3795936.3291015625
4620,1437746.4697265625
4621,1437746.4697265625
4622,2850467.2211914062
4623,968065.7583007812
4624,10980112.111816406
4625,449172.54290771484
4626,449172.54290771484
4627,462697.7331542969
4628,648747.9549560547
4629,1940565.4825439453
4630,673048.6616210938
4631,867784.88671875
4632,866917.96875
4633,1250509.9243164062
4634,866917.96875
4635,679962.5341796875
4636,897722.7065429688
4637,649635.4350585938
4638,808799.6345214844
4639,867784.88671875
4640,779706.4001464844
4641,867784.88671875
4642,867784.88671875
4643,896819.9949951172
4644,1374444.69140625
4645,936787.1258544922
4646,936787.1258544922
4647,1685600.8359375
4648,445370.62060546875
4649,422689.79736328125
4650,1808975.564453125
4651,925997.8637695312
4652,867784.88671875
4653,867784.88671875
4654,809006.2937011719
4655,1248723.4815673828
4656,374056.23779296875
4657,866917.96875
4658,1374079.7885742188
4659,1262951.7578125
4660,1088197.7763671875
4661,430606.47216796875
4662,779706.4001464844
4663,1846889.9838867188
4664,2458592.2216796875
4665,2866595.91796875
4666,5283101.049316406
4667,5912226.5625
4668,5002687.016357422
4669,1349288.63671875
4670,1566677.654296875
4671,2335507.1599121094
4672,1081202.8894042969
4673,1137313.2189941406
4674,1094773.92578125
4675,1566677.654296875
4676,1510036.5131835938
4677,936628.0288085938
4678,2074368.3972167969
4679,1068254.3518066406
4680,2080686.2705078125
4681,2335507.1599121094
4682,3083122.166015625
4683,2575721.6352539062
4684,2017507.5375976562
4685,4631490.031738281
4686,2335507.1599121094
4687,1079044.7998046875
4688,7587299.951171875
4689,4458027.562011719
4690,1396859.7104492188
4691,1566677.654296875
4692,2737745.0927734375
4693,3036791.0952148438
4694,1540994.4140625
4695,1498189.013671875
4696,3066274.50390625
4697,1541561.0830078125
4698,3217903.462890625
4699,3217903.462890625
4700,2244950.9760742188
4701,5890261.81640625
4702,1210900.05859375
4703,1566677.654296875
4704,1327665.4213867188
4705,3253764.0869140625
4706,2626129.331298828
4707,6177835.8154296875
4708,1566677.654296875
4709,1566677.654296875
4710,1489839.5363769531
4711,1582819.3623046875
4712,1099614.3447265625
4713,1498189.013671875
4714,1396859.7104492188
4715,4458027.562011719
4716,2335507.1599121094
4717,2198619.9052734375
4718,3207581.62890625
4719,3217903.462890625
4720,4484858.490234375
4721,1043112.421875
4722,2017507.5375976562
4723,633960.0714111328
4724,631460.9014892578
4725,756252.5793457031
4726,633960.0714111328
4727,625082.5085449219
4728,548260.5421142578
4729,466875.5654296875
4730,563316.345703125
4731,547639.6354980469
4732,453882.7364501953
4733,729339.4641113281
4734,641004.0722045898
4735,447673.67028808594
4736,672920.4556274414
4737,640273.9801025391
4738,625161.4636230469
4739,815784.4672851562
4740,642773.1500244141
4741,808952.1015625
4742,452037.3897705078
4743,633960.0714111328
4744,466875.5654296875
4745,897705.8776855469
4746,453882.7364501953
4747,454092.0841064453
4748,289989.404296875
4749,641004.0722045898
4750,1875007.1513671875
4751,1784959.4267578125
4752,1875007.1513671875
4753,3407497.9276123047
4754,1875007.1513671875
4755,11304471.923828125
4756,5414370.3857421875
4757,2339727.823852539
4758,5114151.3134765625
4759,2221562.9603271484
4760,13921048.681640625
4761,13565366.30859375
4762,6437333.203125
4763,1784749.9267578125
4764,4692431.0888671875
4765,1875007.1513671875
4766,1724766.193725586
4767,10629235.107421875
4768,1875007.1513671875
4769,2069318.7899169922
4770,1875007.1513671875
4771,1875007.1513671875
4772,2393839.2584228516
4773,1432712.0971679688
4774,1875007.1513671875
4775,13883659.86328125
4776,2630218.3651123047
4777,1724766.193725586
4778,1541188.8702392578
4779,5093944.82421875
4780,1875007.1513671875
4781,2221562.9603271484
4782,697942.3202514648
4783,13565366.30859375
4784,1724766.193725586
4785,985868.7895507812
4786,2630218.3651123047
4787,13565366.30859375
4788,1875007.1513671875
4789,323587.6041870117
4790,1875007.1513671875
4791,22611132.306640625
4792,18726521.484375
4793,13565366.30859375
4794,18842109.814453125
4795,2069318.7899169922
4796,1724766.193725586
4797,2349768.5775146484
4798,1963148.5131835938
4799,5422586.42578125
4800,671296.487121582
4801,1442821.1669921875
4802,13565366.30859375
4803,13883659.86328125
4804,1875007.1513671875
4805,13565366.30859375
4806,1250977.0737304688
4807,1364462.3356933594
4808,2080756.9116210938
4809,8508347.657226562
4810,1250977.0737304688
4811,7744804.213989258
4812,1380726.251953125
4813,12252293.701171875
4814,2819245.8662109375
4815,11579173.583984375
4816,1335431.2221679688
4817,3211861.2131347656
4818,1301626.6403808594
4819,12460439.94140625
4820,5708803.820800781
4821,1335431.2221679688
4822,2937488.7021484375
4823,1265888.28515625
4824,12046531.54296875
4825,9984358.3984375
4826,2735354.87109375
4827,11283248.291015625
4828,1250977.0737304688
4829,809842.4417724609
4830,2844667.3798828125
4831,11700120.80078125
4832,3760348.4692382812
4833,10307483.014648438
4834,11479929.345703125
4835,2879869.1638183594
4836,1793190.2897949219
4837,810688.6721191406
4838,1364462.3356933594
4839,1847844.8559570312
4840,2844667.3798828125
4841,2844667.3798828125
4842,1351349.09765625
4843,2819245.8662109375
4844,2879869.1638183594
4845,2819245.8662109375
4846,6579672.142333984
4847,1250977.0737304688
4848,11726345.209472656
4849,1277368.9951171875
4850,1250977.0737304688
4851,3775094.7802734375
4852,1277368.9951171875
4853,8508347.657226562
4854,1265888.28515625
4855,17648740.966796875
4856,2844667.3798828125
4857,8168274.3291015625
4858,11186039.079589844
4859,3788202.90234375
4860,2407417.3447265625
4861,2844667.3798828125
4862,1364462.3356933594
4863,3735026.2573242188
4864,16777234.86328125
4865,27026721.71875
4866,25864903.747558594
4867,739940.1286621094
4868,485198.56677246094
4869,689835.6661376953
4870,413751.7292480469
4871,1345968.4262695312
4872,463103.5305175781
4873,419490.3107910156
4874,395320.47119140625
4875,413751.7292480469
4876,4999925.78125
4877,1326779.5325927734
4878,924105.41015625
4879,2694484.8432617188
4880,1718590.0434570312
4881,6692756.052001953
4882,739940.1286621094
4883,923186.728515625
4884,1386077.8271484375
4885,739940.1286621094
4886,420064.1689453125
4887,1326779.5325927734
4888,739940.1286621094
4889,757731.9505615234
4890,4498770.458984375
4891,5500379.39453125
4892,5466940.625
4893,420064.1689453125
4894,1386077.8271484375
4895,3454014.2211914062
4896,760375.76953125
4897,561757.5927734375
4898,543994.5068359375
4899,807081.9038085938
4900,760375.76953125
4901,561202.4963378906
4902,617460.8381347656
4903,543994.5068359375
4904,4165211.700439453
4905,3895903.346435547
4906,6178937.097045898
4907,2706223.8369140625
4908,3229570.563720703
4909,1917113.6260986328
4910,1480077.7294921875
4911,1577359.28515625
4912,3291859.18359375
4913,3179797.0056152344
4914,2706223.8369140625
4915,13742449.51171875
4916,3348011.364013672
4917,4917025.902099609
4918,6542192.620605469
4919,1917113.6260986328
4920,2706223.8369140625
4921,2706223.8369140625
4922,4995704.724731445
4923,3162806.6837158203
4924,3229570.563720703
4925,1932489.7587890625
4926,3348011.364013672
4927,1640131.265258789
4928,6664915.823120117
4929,2449315.447998047
4930,6178937.097045898
4931,1414016.7348632812
4932,1917113.6260986328
4933,3229570.563720703
4934,1917113.6260986328
4935,1728280.9537963867
4936,2720761.435546875
4937,3229570.563720703
4938,2706223.8369140625
4939,4815377.797241211
4940,3229570.563720703
4941,3083320.6010742188
4942,13561627.807617188
4943,3348011.364013672
4944,721437.5324707031
4945,413993.8037109375
4946,600148.1667480469
4947,2593729.2075195312
4948,1429332.2973632812
4949,5872774.4072265625
4950,2513435.526611328
4951,2423150.208984375
4952,2847389.6328125
4953,3067232.7524414062
4954,806521.2917480469
4955,805715.576171875
4956,458303.49157714844
4957,700323.7051391602
4958,491995.8955078125
4959,700323.7051391602
4960,507342.43225097656
4961,506557.07244873047
4962,685020.2499389648
4963,491313.515625
4964,806521.2917480469
4965,806521.2917480469
4966,684224.6398925781
4967,685020.2499389648
4968,685020.2499389648
4969,491995.8955078125
4970,491995.8955078125
4971,685020.2499389648
4972,888926.4553833008
4973,440578.71826171875
4974,748518.2495117188
4975,873547.3388671875
4976,924218.7460327148
4977,409113.6416015625
4978,193829.49536132812
4979,494230.5673828125
4980,647345.9187011719
4981,440199.9842529297
4982,1401715.6834716797
4983,8978633.312988281
4984,1019843.8555297852
4985,5420542.96875
4986,1906651.0063476562
4987,1860670.0849609375
4988,10752865.771484375
4989,1019843.8555297852
4990,3701955.393676758
4991,2264402.294189453
4992,1019843.8555297852
4993,1884043.5661621094
4994,1363094.0478515625
4995,6499007.638183594
4996,1906651.0063476562
4997,1723713.099609375
4998,13374090.710449219
4999,9382959.87890625
5000,1723713.099609375
5001,8203361.4990234375
5002,10505370.739746094
5003,10372842.761230469
5004,8978633.312988281
5005,3732925.1982421875
5006,8978633.312988281
5007,1019843.8555297852
5008,5962597.265625
5009,1884043.5661621094
5010,2264402.294189453
5011,3222811.7373046875
5012,3996272.3477783203
5013,2112591.9458007812
5014,4457774.072265625
5015,3073442.0830078125
5016,5122026.545410156
5017,4457774.072265625
5018,1597456.8603515625
5019,1083396.8916015625
5020,1486431.3823242188
5021,4457774.072265625
5022,5087820.853271484
5023,995722.1220703125
5024,1486431.3823242188
5025,5461867.4462890625
5026,5982354.577636719
5027,2031444.8286132812
